대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9
2720,9,3,27,3,4,27.0,22.0,5.0,19.0,3.0,5.0,3.0,
2720,10,8,28,3,8,28.0,25.0,13.0,25.0,9.0,3.0,8.0,9.0
2720,11,9,31,7,9,29.0,29.0,16.0,31.0,13.0,7.0,15.0,9.0
2720,12,10,36,6,10,33.0,34.0,25.0,36.0,12.0,6.0,16.0,10.0
2720,13,6,39,6,7,35.0,39.0,24.0,38.0,13.0,6.0,15.0,9.0
2720,14,11,40,6,6,35.0,40.0,25.0,37.0,14.0,11.0,11.0,17.0
2720,15,10,49,10,11,34.0,46.0,26.0,49.0,10.0,15.0,14.0,10.0
2720,16,8,51,8,15,35.0,51.0,30.0,50.0,11.0,18.0,8.0,12.0
2720,17,35,56,8,16,35.0,56.0,35.0,48.0,8.0,25.0,14.0,12.0
2720,18,13,64,11,17,31.0,64.0,33.0,48.0,13.0,27.0,11.0,13.0
2720,19,5,64,5,20,23.0,64.0,32.0,47.0,17.0,21.0,5.0,10.0
2720,20,4,64,4,16,20.0,64.0,26.0,52.0,12.0,18.0,4.0,11.0
2720,21,11,63,9,11,21.0,63.0,24.0,48.0,11.0,16.0,9.0,17.0
2720,22,11,63,3,11,21.0,63.0,21.0,42.0,15.0,7.0,3.0,11.0
2720,23,7,63,7,10,25.0,63.0,19.0,38.0,7.0,15.0,,
2721,0,7,45,7,28,21.0,20.0,40.0,7.0,24.0,34.0,11.0,45.0
2721,1,24,48,6,24,24.0,22.0,46.0,6.0,35.0,34.0,11.0,48.0
2721,2,18,41,7,23,23.0,18.0,41.0,7.0,35.0,32.0,18.0,40.0
2721,3,7,42,7,22,21.0,26.0,42.0,7.0,29.0,31.0,19.0,41.0
2721,4,22,44,8,22,25.0,25.0,44.0,8.0,22.0,29.0,17.0,40.0
2721,5,24,43,9,24,24.0,22.0,43.0,9.0,21.0,28.0,16.0,41.0
2721,6,20,41,8,24,20.0,20.0,39.0,8.0,20.0,26.0,15.0,41.0
2721,7,8,37,8,24,16.0,17.0,35.0,8.0,13.0,23.0,10.0,37.0
2721,8,6,31,6,23,13.0,11.0,29.0,6.0,12.0,24.0,6.0,31.0
2721,9,4,30,4,24,15.0,10.0,25.0,5.0,6.0,18.0,4.0,30.0
2721,10,15,27,6,17,9.0,6.0,15.0,10.0,13.0,15.0,27.0,
2721,11,4,22,3,13,4.0,3.0,12.0,6.0,4.0,10.0,22.0,
2721,12,5,22,3,6,5.0,3.0,5.0,7.0,22.0,,,
2721,13,3,15,3,4,8.0,3.0,8.0,3.0,4.0,15.0,,
2721,14,3,20,3,3,5.0,3.0,6.0,4.0,4.0,3.0,20.0,
2721,15,3,27,3,23,3.0,6.0,11.0,5.0,7.0,17.0,27.0,
2721,16,16,31,3,16,6.0,3.0,16.0,3.0,6.0,11.0,16.0,31.0
2721,17,4,27,4,18,6.0,4.0,13.0,4.0,12.0,27.0,,
2721,18,5,23,3,23,5.0,19.0,3.0,4.0,5.0,9.0,19.0,
2721,19,3,23,3,21,13.0,9.0,18.0,3.0,10.0,8.0,6.0,23.0
2721,20,12,26,7,26,12.0,10.0,12.0,9.0,7.0,23.0,23.0,
2721,21,9,31,3,31,14.0,11.0,9.0,3.0,9.0,5.0,26.0,23.0
2721,22,4,35,4,31,23.0,11.0,6.0,4.0,12.0,8.0,35.0,21.0
2721,23,12,40,7,31,19.0,12.0,13.0,7.0,24.0,12.0,40.0,25.0
2723,0,10,41,7,31,10.0,38.0,24.0,41.0,10.0,22.0,7.0,18.0
2723,1,9,43,9,27,11.0,36.0,21.0,43.0,9.0,16.0,9.0,19.0
2723,2,4,43,4,22,8.0,34.0,18.0,43.0,4.0,16.0,5.0,12.0
2723,3,4,42,4,18,4.0,32.0,13.0,42.0,14.0,7.0,,
2723,4,9,41,9,18,32.0,12.0,41.0,11.0,9.0,,,
2723,5,7,37,7,18,32.0,10.0,37.0,7.0,8.0,,,
2723,6,7,36,7,18,33.0,7.0,36.0,7.0,7.0,,,
2723,7,9,36,3,17,35.0,9.0,36.0,9.0,3.0,4.0,,
2723,8,8,35,3,15,34.0,8.0,35.0,8.0,3.0,,,
2723,9,3,36,3,16,3.0,35.0,12.0,36.0,8.0,5.0,,
2723,10,12,35,3,12,35.0,12.0,34.0,10.0,3.0,6.0,,
2723,11,7,33,3,10,7.0,15.0,33.0,6.0,11.0,7.0,3.0,
2723,12,6,33,3,14,3.0,6.0,23.0,33.0,10.0,10.0,9.0,6.0
2723,13,6,25,4,11,4.0,6.0,25.0,17.0,10.0,13.0,6.0,7.0
2723,14,13,27,4,13,4.0,5.0,27.0,13.0,11.0,10.0,7.0,8.0
2723,15,14,24,3,16,3.0,14.0,24.0,13.0,5.0,8.0,6.0,14.0
2723,16,18,19,4,19,10.0,18.0,15.0,17.0,4.0,7.0,9.0,18.0
2723,17,9,24,9,20,16.0,17.0,12.0,18.0,9.0,9.0,9.0,24.0
2723,18,15,27,12,23,21.0,15.0,12.0,20.0,16.0,15.0,15.0,27.0
2723,19,15,34,13,25,21.0,15.0,21.0,24.0,20.0,13.0,15.0,34.0
2723,20,28,31,13,31,25.0,13.0,28.0,28.0,21.0,16.0,21.0,28.0
2723,21,31,33,14,30,31.0,14.0,33.0,28.0,31.0,20.0,25.0,26.0
2723,22,29,42,14,29,35.0,14.0,42.0,26.0,29.0,15.0,27.0,23.0
2723,23,25,42,10,30,34.0,14.0,42.0,24.0,25.0,10.0,25.0,23.0
2724,0,12,43,12,20,43.0,36.0,18.0,22.0,12.0,13.0,28.0,
2724,1,5,44,5,22,44.0,37.0,21.0,23.0,15.0,14.0,5.0,28.0
2724,2,22,46,8,23,46.0,36.0,22.0,22.0,16.0,15.0,8.0,26.0
2724,3,15,46,8,23,46.0,36.0,22.0,22.0,15.0,15.0,8.0,25.0
2724,4,22,46,8,23,46.0,36.0,22.0,22.0,16.0,15.0,8.0,25.0
2724,5,23,46,8,23,46.0,36.0,22.0,23.0,18.0,16.0,8.0,26.0
2724,6,22,46,8,23,46.0,36.0,22.0,22.0,18.0,16.0,8.0,24.0
2724,7,22,47,7,23,47.0,35.0,21.0,22.0,17.0,12.0,7.0,22.0
2724,8,23,46,7,23,46.0,35.0,20.0,23.0,17.0,12.0,7.0,22.0
2724,9,21,45,8,21,45.0,33.0,27.0,22.0,16.0,11.0,8.0,21.0
2724,10,5,45,5,21,45.0,32.0,28.0,18.0,10.0,13.0,5.0,20.0
2724,11,21,44,10,21,44.0,33.0,27.0,22.0,10.0,29.0,16.0,21.0
2724,12,23,41,6,27,41.0,31.0,23.0,23.0,6.0,25.0,12.0,21.0
2724,13,25,42,4,29,42.0,31.0,21.0,25.0,4.0,25.0,11.0,25.0
2724,14,33,39,7,30,39.0,33.0,21.0,27.0,18.0,33.0,7.0,28.0
2724,15,6,41,6,30,41.0,33.0,21.0,28.0,19.0,27.0,6.0,24.0
2724,16,16,39,16,32,39.0,35.0,20.0,30.0,16.0,28.0,24.0,22.0
2724,17,32,38,17,38,34.0,32.0,21.0,32.0,18.0,29.0,19.0,17.0
2724,18,15,39,15,39,31.0,25.0,22.0,27.0,15.0,29.0,23.0,19.0
2724,19,14,39,14,38,39.0,24.0,23.0,21.0,17.0,29.0,25.0,14.0
2724,20,37,37,14,37,37.0,27.0,21.0,20.0,15.0,25.0,22.0,14.0
2724,21,21,39,12,39,37.0,27.0,21.0,21.0,12.0,27.0,23.0,14.0
2724,22,21,39,12,39,38.0,27.0,21.0,21.0,12.0,25.0,22.0,17.0
2724,23,13,36,13,36,35.0,26.0,22.0,27.0,13.0,24.0,21.0,23.0
2725,0,12,42,3,3,22.0,9.0,42.0,22.0,23.0,18.0,12.0,12.0
2725,1,9,43,9,21,9.0,43.0,22.0,24.0,17.0,10.0,9.0,
2725,2,8,42,8,21,12.0,42.0,24.0,23.0,17.0,8.0,9.0,
2725,3,8,42,8,22,11.0,42.0,24.0,23.0,17.0,8.0,9.0,
2725,4,22,42,7,22,11.0,42.0,22.0,23.0,17.0,7.0,9.0,
2725,5,22,42,7,22,11.0,42.0,22.0,23.0,17.0,7.0,9.0,
2725,6,22,42,7,22,11.0,42.0,22.0,23.0,17.0,7.0,9.0,
2725,7,23,44,9,23,11.0,44.0,21.0,23.0,17.0,10.0,9.0,
2725,8,9,45,4,4,24.0,9.0,45.0,23.0,25.0,21.0,12.0,9.0
2725,9,5,43,5,5,26.0,11.0,43.0,24.0,29.0,23.0,6.0,12.0
2725,10,13,44,8,8,28.0,13.0,44.0,21.0,28.0,24.0,9.0,13.0
2725,11,7,40,7,21,29.0,11.0,40.0,23.0,32.0,26.0,7.0,13.0
2725,12,9,46,9,20,30.0,9.0,46.0,19.0,27.0,28.0,9.0,16.0
2725,13,11,46,8,20,28.0,11.0,46.0,23.0,27.0,28.0,11.0,8.0
2725,14,10,46,10,23,33.0,14.0,46.0,24.0,28.0,26.0,10.0,11.0
2725,15,25,51,8,27,25.0,14.0,51.0,32.0,25.0,29.0,8.0,10.0
2725,16,26,46,4,15,19.0,26.0,46.0,26.0,27.0,27.0,7.0,4.0
2725,17,8,35,8,8,11.0,26.0,35.0,11.0,13.0,17.0,8.0,
2725,18,8,29,3,9,8.0,24.0,29.0,8.0,13.0,3.0,,
2725,19,7,26,7,7,26.0,26.0,7.0,13.0,,,,
2725,20,6,26,6,6,26.0,25.0,20.0,7.0,16.0,,,
2725,21,12,31,3,11,12.0,26.0,31.0,15.0,28.0,13.0,12.0,3.0
2725,22,9,28,6,10,9.0,26.0,28.0,15.0,25.0,10.0,9.0,6.0
2725,23,9,26,4,9,9.0,26.0,23.0,12.0,17.0,15.0,11.0,4.0
2727,0,3,23,3,19,11.0,5.0,23.0,12.0,3.0,13.0,,
2727,1,3,23,3,18,11.0,5.0,23.0,10.0,3.0,13.0,,
2727,2,13,23,3,18,13.0,5.0,23.0,9.0,3.0,13.0,,
2727,3,5,24,3,17,11.0,5.0,24.0,5.0,3.0,13.0,,
2727,4,5,23,3,17,11.0,5.0,23.0,5.0,3.0,14.0,,
2727,5,5,23,3,17,11.0,5.0,23.0,5.0,3.0,14.0,,
2727,6,5,23,3,17,11.0,5.0,23.0,5.0,3.0,13.0,,
2727,7,3,23,3,17,11.0,6.0,23.0,5.0,3.0,15.0,,
2727,8,3,24,3,17,5.0,13.0,6.0,24.0,7.0,3.0,16.0,
2727,9,3,24,3,16,3.0,14.0,7.0,24.0,9.0,3.0,16.0,
2727,10,3,23,3,17,4.0,13.0,6.0,23.0,14.0,3.0,16.0,
2727,11,13,25,3,14,4.0,13.0,8.0,25.0,13.0,3.0,18.0,
2727,12,14,26,3,14,13.0,4.0,26.0,14.0,3.0,18.0,,
2727,13,5,25,5,21,13.0,7.0,25.0,11.0,5.0,19.0,,
2727,14,7,27,7,21,15.0,7.0,27.0,11.0,20.0,,,
2727,15,4,32,4,26,23.0,13.0,5.0,32.0,12.0,4.0,8.0,20.0
2727,16,27,36,7,27,25.0,11.0,27.0,36.0,13.0,7.0,19.0,
2727,17,8,30,8,29,19.0,10.0,26.0,30.0,13.0,8.0,15.0,
2727,18,6,31,6,28,17.0,9.0,21.0,31.0,11.0,6.0,16.0,
2727,19,9,32,3,25,14.0,9.0,23.0,32.0,11.0,3.0,9.0,19.0
2727,20,9,30,9,25,14.0,9.0,25.0,30.0,9.0,11.0,17.0,
2727,21,26,26,6,25,13.0,9.0,26.0,26.0,6.0,14.0,19.0,
2727,22,6,26,6,25,14.0,9.0,26.0,21.0,6.0,13.0,18.0,
2727,23,3,28,3,28,11.0,9.0,23.0,22.0,3.0,13.0,18.0,
2728,0,35,53,14,25,37.0,35.0,35.0,14.0,19.0,53.0,,
2728,1,6,43,6,14,24.0,6.0,43.0,,,,,
2728,2,9,43,9,9,20.0,43.0,,,,,,
2728,3,3,38,3,7,16.0,3.0,38.0,,,,,
2728,4,5,41,5,5,20.0,5.0,41.0,,,,,
2728,5,6,39,6,6,18.0,39.0,,,,,,
2728,6,3,40,3,6,23.0,3.0,3.0,5.0,40.0,,,
2728,7,5,49,4,6,5.0,5.0,19.0,4.0,8.0,49.0,,
2728,8,9,53,6,9,9.0,7.0,7.0,23.0,9.0,6.0,53.0,
2728,9,9,52,3,38,9.0,4.0,9.0,26.0,7.0,3.0,28.0,52.0
2728,10,19,59,12,44,14.0,27.0,19.0,19.0,12.0,26.0,32.0,59.0
2728,11,18,64,18,47,18.0,34.0,20.0,25.0,19.0,21.0,41.0,64.0
2728,12,20,72,20,55,20.0,33.0,36.0,38.0,25.0,29.0,43.0,72.0
2728,13,38,85,29,58,29.0,34.0,38.0,47.0,38.0,31.0,56.0,85.0
2728,14,20,88,20,57,20.0,35.0,43.0,52.0,51.0,32.0,56.0,88.0
2728,15,35,88,30,57,35.0,35.0,48.0,61.0,54.0,30.0,60.0,88.0
2728,16,63,98,21,63,51.0,21.0,63.0,59.0,57.0,34.0,66.0,98.0
2728,17,55,97,28,69,53.0,34.0,55.0,58.0,55.0,28.0,73.0,97.0
2728,18,30,97,30,75,43.0,33.0,58.0,65.0,57.0,30.0,73.0,97.0
2728,19,24,90,24,77,54.0,31.0,45.0,68.0,49.0,24.0,74.0,90.0
2728,20,21,99,21,79,59.0,33.0,51.0,65.0,57.0,21.0,81.0,99.0
2728,21,29,85,29,74,65.0,31.0,55.0,70.0,61.0,29.0,81.0,85.0
2728,22,63,82,30,63,51.0,32.0,47.0,63.0,58.0,30.0,82.0,73.0
2728,23,41,68,24,49,38.0,31.0,40.0,41.0,47.0,24.0,68.0,41.0
2729,0,10,50,10,13,10.0,24.0,50.0,46.0,33.0,26.0,17.0,
2729,1,9,49,9,9,22.0,49.0,42.0,31.0,24.0,18.0,,
2729,2,9,44,9,9,21.0,44.0,37.0,27.0,23.0,17.0,,
2729,3,4,42,4,4,19.0,42.0,30.0,25.0,18.0,13.0,,
2729,4,4,40,4,4,19.0,40.0,30.0,25.0,17.0,12.0,,
2729,5,4,40,4,4,19.0,40.0,31.0,25.0,16.0,12.0,,
2729,6,4,40,4,4,19.0,40.0,31.0,25.0,16.0,12.0,,
2729,7,4,39,4,5,4.0,22.0,39.0,33.0,25.0,15.0,12.0,
2729,8,3,39,3,4,3.0,22.0,39.0,34.0,25.0,15.0,12.0,
2729,9,6,39,4,6,6.0,4.0,26.0,39.0,36.0,27.0,17.0,13.0
2729,10,7,39,5,7,7.0,5.0,29.0,39.0,38.0,26.0,20.0,13.0
2729,11,5,39,5,5,8.0,7.0,30.0,39.0,38.0,25.0,22.0,10.0
2729,12,8,43,8,8,10.0,8.0,29.0,38.0,43.0,27.0,23.0,11.0
2729,13,28,44,9,9,12.0,9.0,28.0,44.0,43.0,28.0,28.0,10.0
2729,14,8,44,8,8,13.0,8.0,31.0,42.0,44.0,29.0,23.0,15.0
2729,15,6,43,6,6,15.0,8.0,34.0,42.0,43.0,29.0,26.0,9.0
2729,16,10,47,9,10,10.0,10.0,35.0,45.0,47.0,29.0,27.0,9.0
2729,17,13,44,11,11,13.0,17.0,40.0,42.0,44.0,30.0,30.0,13.0
2729,18,10,42,10,10,12.0,16.0,40.0,39.0,42.0,31.0,24.0,10.0
2729,19,12,54,12,15,12.0,18.0,54.0,42.0,46.0,34.0,26.0,16.0
2729,20,36,62,8,16,8.0,18.0,62.0,36.0,43.0,36.0,29.0,13.0
2729,21,6,58,6,17,6.0,16.0,58.0,34.0,40.0,36.0,22.0,11.0
2729,22,6,56,6,15,16.0,56.0,32.0,38.0,35.0,21.0,6.0,
2729,23,4,56,4,12,16.0,56.0,32.0,37.0,35.0,22.0,4.0,
2730,0,3,57,3,15,28.0,3.0,20.0,13.0,36.0,33.0,57.0,
2730,1,23,41,4,14,20.0,12.0,4.0,23.0,23.0,41.0,,
2730,2,7,21,7,7,13.0,9.0,14.0,15.0,21.0,,,
2730,3,4,16,4,15,4.0,8.0,10.0,16.0,,,,
2730,4,14,14,6,14,6.0,14.0,,,,,,
2730,5,4,14,4,14,4.0,11.0,,,,,,
2730,6,11,13,11,13,11.0,,,,,,,
2730,7,12,13,12,13,12.0,,,,,,,
2730,8,12,15,12,15,12.0,,,,,,,
2730,9,3,20,3,3,3.0,15.0,3.0,4.0,5.0,8.0,20.0,
2730,10,6,22,3,3,7.0,19.0,6.0,6.0,15.0,4.0,13.0,22.0
2730,11,6,24,6,7,14.0,23.0,14.0,6.0,19.0,6.0,23.0,24.0
2730,12,5,32,5,5,16.0,23.0,17.0,7.0,24.0,8.0,32.0,25.0
2730,13,29,33,6,6,14.0,25.0,16.0,12.0,33.0,10.0,29.0,29.0
2730,14,13,41,7,7,13.0,34.0,22.0,13.0,41.0,19.0,31.0,36.0
2730,15,6,43,6,6,13.0,39.0,27.0,11.0,43.0,18.0,36.0,35.0
2730,16,43,43,16,16,22.0,38.0,23.0,18.0,43.0,28.0,43.0,37.0
2730,17,19,51,19,20,19.0,39.0,27.0,21.0,49.0,29.0,51.0,34.0
2730,18,27,58,22,22,28.0,43.0,27.0,27.0,55.0,34.0,58.0,38.0
2730,19,27,64,27,28,27.0,40.0,27.0,31.0,54.0,31.0,64.0,38.0
2730,20,32,64,26,34,32.0,37.0,26.0,37.0,54.0,32.0,64.0,45.0
2730,21,53,65,25,33,25.0,37.0,27.0,40.0,53.0,46.0,65.0,53.0
2730,22,29,66,24,29,29.0,37.0,24.0,34.0,56.0,39.0,66.0,42.0
2730,23,23,71,23,24,26.0,37.0,23.0,27.0,55.0,40.0,71.0,34.0
2731,0,11,23,5,11,23.0,21.0,9.0,11.0,5.0,6.0,,
2731,1,4,22,4,11,22.0,18.0,9.0,8.0,4.0,6.0,,
2731,2,5,22,5,11,22.0,18.0,8.0,8.0,5.0,5.0,,
2731,3,4,22,4,11,22.0,18.0,8.0,9.0,4.0,6.0,,
2731,4,8,22,4,11,22.0,18.0,8.0,8.0,4.0,6.0,,
2731,5,4,21,4,11,21.0,18.0,8.0,7.0,4.0,6.0,,
2731,6,4,21,4,11,21.0,18.0,8.0,7.0,4.0,6.0,,
2731,7,4,22,4,11,22.0,17.0,8.0,7.0,4.0,6.0,,
2731,8,3,22,3,11,22.0,17.0,9.0,7.0,3.0,5.0,3.0,6.0
2731,9,6,25,4,11,25.0,17.0,12.0,6.0,4.0,6.0,11.0,7.0
2731,10,6,26,6,12,26.0,17.0,15.0,6.0,8.0,6.0,14.0,9.0
2731,11,7,26,7,7,26.0,18.0,18.0,7.0,9.0,8.0,17.0,14.0
2731,12,16,22,6,6,22.0,16.0,18.0,8.0,10.0,9.0,17.0,16.0
2731,13,18,21,6,6,21.0,18.0,18.0,7.0,11.0,9.0,18.0,15.0
2731,14,17,20,7,8,20.0,17.0,17.0,8.0,11.0,7.0,16.0,17.0
2731,15,9,21,9,9,21.0,21.0,16.0,9.0,9.0,11.0,17.0,18.0
2731,16,17,21,4,11,19.0,17.0,17.0,4.0,12.0,7.0,16.0,21.0
2731,17,4,21,4,10,21.0,17.0,20.0,4.0,11.0,6.0,15.0,19.0
2731,18,5,23,5,7,23.0,17.0,16.0,5.0,8.0,5.0,10.0,20.0
2731,19,6,24,6,9,24.0,15.0,18.0,7.0,6.0,10.0,8.0,20.0
2731,20,7,26,3,11,26.0,15.0,17.0,7.0,3.0,10.0,7.0,20.0
2731,21,3,26,3,11,26.0,15.0,17.0,7.0,3.0,10.0,6.0,24.0
2731,22,21,21,5,11,21.0,16.0,15.0,6.0,5.0,9.0,7.0,21.0
2731,23,5,22,5,11,21.0,18.0,11.0,5.0,5.0,8.0,7.0,22.0
2732,0,38,42,25,25,36.0,38.0,38.0,38.0,42.0,34.0,40.0,42.0
2732,1,23,49,23,23,36.0,40.0,38.0,49.0,42.0,37.0,43.0,46.0
2732,2,39,48,24,24,36.0,40.0,39.0,48.0,42.0,39.0,46.0,46.0
2732,3,25,49,25,25,37.0,40.0,43.0,49.0,42.0,39.0,48.0,47.0
2732,4,25,50,25,25,37.0,40.0,45.0,50.0,43.0,39.0,48.0,49.0
2732,5,50,50,25,25,37.0,40.0,45.0,50.0,41.0,38.0,48.0,50.0
2732,6,24,50,24,24,36.0,40.0,45.0,49.0,42.0,39.0,46.0,50.0
2732,7,48,48,23,23,33.0,39.0,44.0,48.0,38.0,37.0,45.0,48.0
2732,8,43,44,21,21,30.0,40.0,43.0,44.0,34.0,37.0,44.0,43.0
2732,9,34,42,17,17,23.0,34.0,37.0,42.0,30.0,34.0,40.0,39.0
2732,10,13,38,13,13,19.0,34.0,33.0,38.0,28.0,29.0,35.0,37.0
2732,11,9,37,9,9,16.0,30.0,28.0,37.0,23.0,29.0,33.0,34.0
2732,12,25,35,14,21,14.0,29.0,29.0,35.0,18.0,25.0,25.0,26.0
2732,13,17,35,12,17,12.0,35.0,27.0,35.0,17.0,26.0,27.0,24.0
2732,14,13,34,13,20,13.0,34.0,27.0,31.0,14.0,23.0,24.0,28.0
2732,15,27,33,8,17,13.0,33.0,25.0,27.0,8.0,21.0,22.0,27.0
2732,16,26,32,7,21,16.0,32.0,26.0,28.0,7.0,19.0,26.0,25.0
2732,17,24,33,4,18,15.0,33.0,27.0,28.0,4.0,20.0,24.0,24.0
2732,18,23,34,16,23,16.0,34.0,31.0,25.0,17.0,20.0,23.0,27.0
2732,19,20,36,18,30,20.0,36.0,34.0,26.0,18.0,20.0,25.0,28.0
2732,20,18,36,18,30,18.0,36.0,35.0,32.0,18.0,22.0,25.0,21.0
2732,21,20,39,20,33,21.0,37.0,36.0,39.0,20.0,26.0,25.0,20.0
2732,22,38,42,25,38,27.0,38.0,38.0,42.0,27.0,28.0,33.0,25.0
2732,23,28,45,28,40,28.0,39.0,45.0,40.0,30.0,30.0,42.0,28.0
2733,0,40,78,40,78,46.0,40.0,76.0,52.0,49.0,43.0,62.0,59.0
2733,1,55,80,40,80,55.0,40.0,78.0,55.0,54.0,44.0,65.0,64.0
2733,2,41,83,41,83,55.0,41.0,81.0,57.0,56.0,45.0,68.0,65.0
2733,3,83,83,41,83,54.0,41.0,83.0,58.0,59.0,46.0,69.0,66.0
2733,4,84,84,41,84,54.0,41.0,84.0,57.0,60.0,46.0,69.0,67.0
2733,5,84,84,40,84,54.0,40.0,84.0,58.0,60.0,45.0,69.0,67.0
2733,6,42,83,42,83,54.0,42.0,82.0,57.0,60.0,46.0,69.0,66.0
2733,7,44,85,44,85,55.0,44.0,80.0,58.0,57.0,45.0,70.0,66.0
2733,8,53,74,43,53,53.0,43.0,74.0,56.0,56.0,46.0,69.0,67.0
2733,9,40,74,40,52,46.0,40.0,74.0,58.0,51.0,45.0,66.0,69.0
2733,10,42,87,40,46,42.0,40.0,68.0,76.0,42.0,41.0,87.0,71.0
2733,11,31,83,31,44,42.0,31.0,61.0,73.0,33.0,37.0,83.0,69.0
2733,12,31,63,23,36,33.0,31.0,51.0,63.0,23.0,31.0,34.0,62.0
2733,13,25,49,22,30,25.0,22.0,49.0,36.0,25.0,30.0,32.0,39.0
2733,14,21,45,21,29,24.0,21.0,45.0,30.0,26.0,32.0,27.0,38.0
2733,15,25,46,15,28,17.0,15.0,46.0,25.0,25.0,32.0,24.0,36.0
2733,16,10,36,10,26,10.0,13.0,29.0,35.0,21.0,30.0,27.0,36.0
2733,17,27,40,13,27,17.0,13.0,27.0,40.0,16.0,36.0,31.0,27.0
2733,18,13,36,13,30,15.0,13.0,27.0,36.0,13.0,34.0,30.0,33.0
2733,19,8,36,8,28,21.0,8.0,27.0,36.0,13.0,32.0,31.0,33.0
2733,20,12,44,12,30,22.0,12.0,29.0,44.0,18.0,36.0,34.0,41.0
2733,21,35,45,12,30,29.0,12.0,35.0,45.0,21.0,35.0,34.0,44.0
2733,22,31,50,13,31,31.0,13.0,41.0,48.0,28.0,46.0,39.0,50.0
2733,23,36,61,15,39,36.0,15.0,44.0,57.0,36.0,50.0,51.0,61.0
2735,0,3,29,3,3,10.0,8.0,3.0,29.0,3.0,6.0,5.0,
2735,1,3,30,3,5,8.0,8.0,3.0,30.0,3.0,10.0,5.0,
2735,2,3,30,3,5,8.0,7.0,3.0,30.0,10.0,6.0,,
2735,3,3,30,3,5,7.0,7.0,3.0,30.0,9.0,3.0,6.0,
2735,4,3,30,3,5,7.0,7.0,3.0,30.0,9.0,3.0,3.0,
2735,5,3,30,3,5,5.0,7.0,3.0,30.0,9.0,3.0,3.0,
2735,6,3,30,3,5,6.0,7.0,3.0,30.0,9.0,4.0,3.0,
2735,7,9,29,4,4,10.0,7.0,9.0,29.0,5.0,9.0,6.0,
2735,8,7,31,4,6,10.0,7.0,9.0,31.0,7.0,9.0,7.0,4.0
2735,9,7,32,6,6,11.0,7.0,11.0,32.0,7.0,9.0,7.0,14.0
2735,10,8,36,8,9,13.0,8.0,15.0,33.0,8.0,14.0,9.0,36.0
2735,11,10,36,6,7,10.0,10.0,14.0,32.0,6.0,14.0,9.0,36.0
2735,12,4,32,4,5,10.0,11.0,16.0,32.0,4.0,14.0,6.0,30.0
2735,13,10,33,4,4,10.0,10.0,17.0,33.0,5.0,9.0,7.0,30.0
2735,14,14,30,4,19,14.0,8.0,14.0,30.0,4.0,11.0,25.0,
2735,15,6,28,6,16,14.0,7.0,10.0,28.0,6.0,8.0,25.0,
2735,16,11,22,7,15,11.0,9.0,7.0,20.0,11.0,22.0,,
2735,17,10,25,10,14,12.0,10.0,20.0,19.0,13.0,25.0,,
2735,18,6,27,6,20,6.0,7.0,25.0,21.0,10.0,27.0,,
2735,19,15,27,4,15,5.0,4.0,26.0,16.0,15.0,27.0,,
2735,20,7,26,5,15,7.0,5.0,26.0,14.0,7.0,13.0,25.0,
2735,21,3,26,3,19,5.0,6.0,22.0,17.0,3.0,11.0,26.0,
2735,22,5,28,5,17,5.0,7.0,25.0,19.0,5.0,11.0,28.0,
2735,23,4,33,4,15,9.0,7.0,28.0,22.0,4.0,6.0,33.0,
2737,0,9,36,9,36,9.0,25.0,16.0,9.0,19.0,11.0,26.0,
2737,1,10,38,10,38,10.0,28.0,12.0,12.0,18.0,10.0,27.0,
2737,2,11,41,8,41,10.0,30.0,17.0,11.0,28.0,8.0,11.0,33.0
2737,3,11,44,7,44,11.0,31.0,19.0,10.0,30.0,7.0,11.0,32.0
2737,4,9,43,6,43,9.0,36.0,16.0,8.0,29.0,6.0,9.0,33.0
2737,5,6,44,6,44,11.0,38.0,13.0,10.0,29.0,6.0,9.0,32.0
2737,6,11,43,8,43,11.0,38.0,14.0,11.0,27.0,9.0,8.0,32.0
2737,7,7,44,7,44,11.0,38.0,13.0,10.0,25.0,9.0,7.0,32.0
2737,8,11,37,5,12,11.0,37.0,12.0,11.0,23.0,8.0,5.0,32.0
2737,9,13,30,7,13,9.0,22.0,11.0,13.0,8.0,7.0,30.0,
2737,10,6,13,4,12,8.0,6.0,6.0,12.0,8.0,6.0,4.0,13.0
2737,11,7,17,3,13,8.0,7.0,4.0,7.0,7.0,3.0,17.0,
2737,12,11,16,3,13,7.0,11.0,3.0,4.0,11.0,8.0,5.0,16.0
2737,13,15,15,3,13,4.0,15.0,3.0,8.0,7.0,9.0,15.0,
2737,14,9,19,3,19,3.0,15.0,6.0,9.0,9.0,18.0,,
2737,15,3,17,3,8,3.0,17.0,4.0,13.0,3.0,9.0,7.0,17.0
2737,16,5,17,4,5,5.0,15.0,4.0,14.0,10.0,6.0,9.0,17.0
2737,17,6,22,6,6,6.0,19.0,8.0,16.0,11.0,8.0,12.0,22.0
2737,18,8,26,3,8,8.0,17.0,11.0,18.0,8.0,3.0,10.0,26.0
2737,19,7,29,3,7,12.0,20.0,9.0,17.0,7.0,3.0,9.0,29.0
2737,20,8,29,4,8,16.0,8.0,7.0,4.0,5.0,11.0,29.0,
2737,21,3,28,3,3,20.0,9.0,6.0,11.0,17.0,28.0,,
